title,author,publisher,ISBN,category,date,pages,price,discount_price
Ο μύθος του «Κράτους Δικαίου» της ΕΕ και ο δρόμος για την ανατροπή της αδικίας και της εκμετάλλευσης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-499-1,Πολιτική & Κοινωνία,Αύγουστος 2024,112,8.00€ , 6.40€
ΟΙ ΑΘΛΙΟΙ (τόμ. Α΄ & Β΄),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-494-6,Ξένη Λογοτεχνία,Ιούλης 2024,τόμ. Α΄: 888$ τόμ. Β΄: 864,45.00€ , 36.00€
Από το παράνομο τυπογραφείο της «Πανσπουδαστικής»$ στην Ασφάλεια της Μεσογείων,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-497-7,Πολιτική & Κοινωνία,Ιούλης 2024,80,5.00€ , 3.75€
Προσκυνώ τη Χάρη σου$ Λαέ µου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-493-9,Ελληνική Λογοτεχνία,Ιούλης 2024,152,11.00€ , 8.25€
Από τον Εργατικό Αστέρα έως την Πανεργατική. Το κίνημα του εργατικού αθλητισμού και άλλες ιστορίες αθλητικής αντίστασης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-492-2,Πολιτική & Κοινωνία,Ιούνης 2024,256,15.00€ , 11.25€
Το κόκκινο Αερόστατο | Τεύχος 3$ Ιούνιος-Ιούλιος 2024,Κατεβάστε το εκπαιδευτικό υλικό,,,Παιδική & Νεανική Βιβλιοθήκη,Ιούνης 2024,36,2.50€,
Ο παράνομος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-491-5,Ελληνική Λογοτεχνία,Ιούνης 2024,400,16.00€ , 12.00€
Δημήτρης Γληνός. Το ΚΚΕ τιμά τον κομμουνιστή διανοούμενο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-489-2,Πολιτική & Κοινωνία,Μάης 2024,200,10.00€ , 7.50€
Έκρηξη στην Ταγιαπιέδρα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-490-8,Ξένη Λογοτεχνία,Μάης 2024,112,9.00€ , 6.75€
Ένα μεγάλο βράδυ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-487-8,Ελληνική Λογοτεχνία,Απρίλης 2024,368,16.00€ , 12.00€
Πραξικόπημα στη Βαλπωνία. Θεατρικό έργο σε μία πράξη και έξι εικόνες,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-488-5,Ελληνική Λογοτεχνία,Απρίλης 2024,88,7.00€ , 4.90€
Το κόκκινο Αερόστατο | Τεύχος 2$ Απρίλιος-Μάιος 2024,,,,Κόκκινο Αερόστατο,Απρίλης 2024,36,2.50€,
H Δημόσια Υγεία στην ΕΣΣΔ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-486-1,Πολιτική & Κοινωνία,Απρίλης 2024,128,9.00€ , 6.75€
Γ. Σεμιόνοφ (ΣΕΤ Βιβλίων),,,,Ξένη Λογοτεχνία,,,36.00€ , 25.20€
Σηματωροί προστάζουν μέτρο στους καιρούς,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-485-4,Πολιτική & Κοινωνία,Μάρτης 2024,60,7.00€ , 4.90€
Αντιγόνη στη Χάγη. Η κατάθεση της Λιάνας Κανέλλη στη Δίκη του Σλόμπονταν Μιλόσεβιτς,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-484-7,Πολιτική & Κοινωνία,Μάρτης 2024,80,8.00€ , 6.40€
Μάρτιν Ίντεν,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-483-0,Ξένη Λογοτεχνία,Μάρτης 2024,512,17.00€ , 12.75€
Ημερίδα για την Παγκόσμια Ημέρα για την Εξάλειψη της Βίας κατά των Γυναικών,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-482-3,Πολιτική & Κοινωνία,Φλεβάρης 2024,192,8.00€ , 6.40€
Ποιήματα. Πρόσκληση λογοτεχνικού έργου για τα 50 χρόνια της Σύγχρονης Εποχής,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-481-6,Ελληνική Λογοτεχνία,Φλεβάρης 2024,72,9.00€ , 6.75€
Η εξέγερση των κρεμασμένων,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-478-6,Ξένη Λογοτεχνία,Φλεβάρης 2024,424,17.00€ , 12.75€
Το κόκκινο Αερόστατο | Τεύχος 1$ Ιανουάριος-Μάρτιος 2024,Κατεβάστε το εκπαιδευτικό υλικό,,,Παιδική & Νεανική Βιβλιοθήκη,Γενάρης 2024,36,2.50€,
Λένιν. Ο άνθρωπος και το έργο του,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-479-3,Πολιτική & Κοινωνία,Γενάρης 2024,216,15.00€ , 11.25€
Το μουσείο που άνοιξε επειδή έκλεισε,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-480-9,Παιδική & Νεανική Βιβλιοθήκη,Γενάρης 2024,36,10.00€ , 7.50€
Στη γειτονιά του ουρανού. Αναφορά στα ουράνια σώματα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-477-9,Βιβλία γνώσεων,Δεκέμβρης 2023,144,14.00€ , 9.80€
Αποδελτίωση ΙΙΙ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-476-2,Πολιτική & Κοινωνία,Δεκέμβρης 2023,456,18.00€ , 12.60€
Το αναπάντεχο ταξίδι μιας νιφάδας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-475-5,Παιδική & Νεανική Βιβλιοθήκη,Δεκέμβρης 2023,104,15.00€ , 11.25€
Πέτρα κυλισάμενη,ΣΙΓΜΑ,ΣΙΓΜΑ,960-425-063-9,Ελληνική Λογοτεχνία,Γενάρης 1998,288,11.00€ , 6.60€
Το ελιξήριο του έρωτα,ΣΙΓΜΑ,ΣΙΓΜΑ,960-425-073-6,Ελληνική Λογοτεχνία,1999,126,9.50€ , 5.70€
Η αγάπη πάει σχολείο,ΣΙΓΜΑ,ΣΙΓΜΑ,960-425-051-5,Ελληνική Λογοτεχνία,1995,98,10.50€ , 6.30€
Αναμνήσεις για τον Καρλ Μαρξ και τον Φρίντριχ  Ένγκελς: Ο «Μαύρος»$ Ο «Στρατηγός»,,,,Πολιτική & Κοινωνία,,,30.00€ , 20.00€
ΔΟΚΙΜΙΟ ΙΣΤΟΡΙΑΣ ΤΟΥ ΚΚΕ. 1967-1974 (Γ2 τόμος),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-474-8,Πολιτική & Κοινωνία,Νοέμβρης 2023,976,30.00€ , 24.00€
Πολυτεχνείο Νοέμβρης 1973. Έμπνευση$ γνώση και στήριγμα για τους λαϊκούς ξεσηκωμούς του μέλλοντος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-473-1,Πολιτική & Κοινωνία,Νοέμβρης 2023,200,11.00€ , 8.80€
Αποτελέσματα της άμεσης διαδικασίας παραγωγής. (Το VI ανέκδοτο κεφάλαιο του 1ου τόµου «Του Κεφαλαίου»),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-472-4,Μαρξ - Ένγκελς - Λένιν,Οκτώβρης 2023,296,15.00€ , 12.00€
Το κόκκινο και το γκρίζο. Φτώχεια και πολιτική στη Θεσσαλονίκη του Μεσοπολέμου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-471-7,Πολιτική & Κοινωνία,Οκτώβρης 2023,552,23.00€ , 16.10€
Εις μνήμην. Νίκος Καραντηνός,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-470-0,Πολιτική & Κοινωνία,Οκτώβρης 2023,128,9.00€ , 6.75€
Γράμματα σε σένα,Αλμύρα,Αλμύρα,978-9925-622-01-6,Βιβλία άλλων εκδοτών,Μάης 2024,44,10.00€ , 9.00€
Ύπαρξις,Αλμύρα,Αλμύρα,978-9925-622-02-3,Βιβλία άλλων εκδοτών,Ιούλης 2024,64,10.00€ , 9.00€
Ιστορία της Κούβας. Η υπόθεση του ζυγού και του άστρου,Αλμύρα,Αλμύρα,978-9925-7995-2-7,Βιβλία άλλων εκδοτών,Οκτώβρης 2023,380,20.00€ , 18.00€
Οι μελισσοφάγοι – Ari Kuslari,Αλμύρα,Αλμύρα,978-9925-7913-4-7,Βιβλία άλλων εκδοτών,Οκτώβρης 2023,100,10.00€ , 9.00€
Το Ρόδο της Δαμασκού,Αλμύρα,Αλμύρα,978-9925-622-00-9,Βιβλία άλλων εκδοτών,Φλεβάρης 2024,46,10.00€ , 9.00€
Αλήθειες & ψέματα για τον καπιταλισμό. 2. Για το κράτος και τη δημοκρατία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-467-0,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,152,11.00€ , 7.70€
Νίκος Ζαχαριάδης$ γέννημα της ταξικής πάλης & του ΚΚΕ,ΡΙΖΟΣΠΑΣΤΗΣ - ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΡΙΖΟΣΠΑΣΤΗΣ - ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-468-7,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,80,4.00€ , 3.00€
Ο πόλεμος των κουμπιών,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,9789602937341,Βιβλία άλλων εκδοτών,Γενάρης 1992,352,10.90€ , 9.81€
Κοντά στις ράγιες (Graphic Novel),Μεταίχμιο,Μεταίχμιο,978-618-03-3678-8,Βιβλία άλλων εκδοτών,Δεκέμβρης 2023,152,18.80€ , 16.92€
Η Κωνσταντίνα και οι αράχνες της,Μεταίχμιο,Μεταίχμιο,978-960-501-152-9,Βιβλία άλλων εκδοτών,2011,248,15.50€ , 13.95€
Ο θείος Πλάτων,Μεταίχμιο,Μεταίχμιο,978-960-501-153-6,Βιβλία άλλων εκδοτών,Ιούνης 2011,128,12.20€ , 10.98€
Ο μεγάλος περίπατος του Πέτρου,Μεταίχμιο,Μεταίχμιο,978-960-501-150-5,Βιβλία άλλων εκδοτών,Ιούνης 2011,320,16.60€ , 14.94€
Ο θησαυρός της Βαγίας (Graphic Novel),ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-618-070-088-6,Βιβλία άλλων εκδοτών,,128,17.70€ , 15.93€
Ε. Π. (Ενωμένες πάντα),ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-360-511-9,Βιβλία άλλων εκδοτών,,256,15.50€ , 13.95€
Το ψέμα,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-293-680-1,Βιβλία άλλων εκδοτών,,144,9.20€ , 8.28€
Τα στενά παπούτσια,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-293-676-4,Βιβλία άλλων εκδοτών,,168,10.10€ , 9.09€
Ο θησαυρός της Βαγίας,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-293-679-5,Βιβλία άλλων εκδοτών,,152,9.20€ , 8.28€
Όταν ο ήλιος…,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-164-496-7,Βιβλία άλλων εκδοτών,,384,16.60€ , 14.94€
Νινέτ,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-164-498-1,Βιβλία άλλων εκδοτών,,416,15.90€ , 14.31€
Ο Κύριός μου,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-160-382-7,Βιβλία άλλων εκδοτών,,136,8.80€ , 7.92€
Ο πόλεμος$ η Μαρία και το αδέσποτο,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-160-991-1,Βιβλία άλλων εκδοτών,,160,10.70€ , 9.63€
Σοφία,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-600-774-3,Βιβλία άλλων εκδοτών,,140,9.90€ , 6.93€
Οι νικητές,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-293-678-8,Βιβλία άλλων εκδοτών,,192,10.90€ , 9.81€
Πρωινό άστρο,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,9789600403527,Βιβλία άλλων εκδοτών,Μάρτης 2010,40,9.64€ , 8.68€
Τι μπορείς να κάνεις με μια ιδέα;,ΛΙΒΑΝΗΣ,ΛΙΒΑΝΗΣ,9789601429939,Βιβλία άλλων εκδοτών,Νοέμβρης 2015,44,14.00€ , 12.60€
Όνειρο καλοκαιρινής νύχτας (Παιδική διασκευή: Αγγελική Δαρλάση),Μεταίχμιο,Μεταίχμιο,9786180306651,Βιβλία άλλων εκδοτών,Νοέμβριος 2016,36,12.20€ , 10.98€
Λύκοι στο χιόνι,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,9789601689760,Βιβλία άλλων εκδοτών,Φεβρουάριος 2021,296,12.90€ , 11.61€
Η Διδώ και η μαύρη βίβλος,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,9789601644479,Βιβλία άλλων εκδοτών,Νοέμβρης 2023,96,7.70€ , 6.93€
Ένα δέντρο μεγαλώνει στο Μπρούκλιν,ΖΑΧΑΡΟΠΟΥΛΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,9789602084465,Βιβλία άλλων εκδοτών,Δεκέμβριος 1999,634,23.32€ , 20.99€
Δύο χρόνια διακοπές (σκληρόδετη έκδοση),ΧΑΡΤΙΝΗ ΠΟΛΗ,ΧΑΡΤΙΝΗ ΠΟΛΗ,9786182253533,Βιβλία άλλων εκδοτών,Μάιος 2025,238,14.00€ , 12.60€
Τα Κυριακάτικα. Σελίδες μέσα στο χρόνο. Δημοσιογραφικά κείμενα μιας πενταετίας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-465-6,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,224,13.00€ , 9.10€
Σιγά μη φοβηθώ! Συλλογή έργων ενάντια στον φασισμό,ΟΔΗΓΗΤΗΣ - ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΟΔΗΓΗΤΗΣ - ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-469-4,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,24,2.00€,
Για την ταξική πάλη στην Ουκρανία. Συλλογή κειμένων,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-466-3,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,472,18.00€ , 12.60€
Ζοrμπάς – Πράσινη πέτρα ωραιοτάτη,ΔΙΟΠΤΡΑ,ΔΙΟΠΤΡΑ,978-618-220-413-9,Βιβλία άλλων εκδοτών,2023,520,25.44€ , 22.90€
ΒΑΡΔΙΑ,ΑΓΡΑ,ΑΓΡΑ,978-960-325-040-1,Βιβλία άλλων εκδοτών,2011,224,16.96€ , 15.26€
Καπετάν Μιχάλης,ΔΙΟΠΤΡΑ,ΔΙΟΠΤΡΑ,978-618-220-090-2,Βιβλία άλλων εκδοτών,2022,712,21.99€ , 19.80€
Καπετάν Μιχάλης (graphic novel),ΔΙΟΠΤΡΑ,ΔΙΟΠΤΡΑ,978-618-220-418-4,Βιβλία άλλων εκδοτών,2023,168,18.80€ , 16.92€
Ταξιδεύοντας – Ρουσία,ΔΙΟΠΤΡΑ,ΔΙΟΠΤΡΑ,978-960-653-705-9,Βιβλία άλλων εκδοτών,2022,336,17.70€ , 15.93€
Ο Ανήφορος,ΔΙΟΠΤΡΑ,ΔΙΟΠΤΡΑ,978-618-220-072-8,Βιβλία άλλων εκδοτών,2022,280,17.70€ , 15.93€
Ο Χριστός ξανασταυρώνεται,ΔΙΟΠΤΡΑ,ΔΙΟΠΤΡΑ,978-618-220-137-4,Βιβλία άλλων εκδοτών,2023,584,19.90€ , 17.91€
Ψιλά γράμματα,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,978-960-03-7069-0,Βιβλία άλλων εκδοτών,,320,17.99€ , 16.20€
Μικρά Αγγλία,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,978-960-03-7057-7,Βιβλία άλλων εκδοτών,2022,368,17.99€ , 16.20€
Παλιές και νέες χώρες,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,978-618-070-635-2,Βιβλία άλλων εκδοτών,Οκτώβριος 2023,400,19.89€ , 17.91€
Στη σκιά της πεταλούδας,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,978-960-161-498-4,Βιβλία άλλων εκδοτών,2005,696,22.90€ , 20.61€
Σκηνές από τον βίο του Ματίας Αλμοσίνο,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,978-960-165-441-6,Βιβλία άλλων εκδοτών,2014,784,23.30€ , 20.97€
Η αηδονόπιτα,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,978-960-162-752-6,Βιβλία άλλων εκδοτών,2008,600,22.40€ , 20.16€
Οι ήρωες κοιμούνται ανήσυχα,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,978-960-168-169-6,Βιβλία άλλων εκδοτών,,456,18.80€ , 16.92€
Κίτρινο υποβρύχιο,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,ΕΚΔΟΣΕΙΣ ΠΑΤΑΚΗ,978-960-168-162-7,Βιβλία άλλων εκδοτών,2018,456,18.80€ , 16.92€
Το υπόγειο,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,978-960-446-217-9,Βιβλία άλλων εκδοτών,,128,10.00€ , 9.00€
Ταπεινωμένοι και καταφρονεμένοι,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,978-960-606-020-5,Βιβλία άλλων εκδοτών,2018,432,14.50€ , 13.05€
Ο Παίκτης,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,978-960-446-233-9,Βιβλία άλλων εκδοτών,2015,160,11.80€ , 10.62€
Έγκλημα και τιμωρία,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,978-960-446-216-2,Βιβλία άλλων εκδοτών,2014,656,22.50€ , 20.25€
Δαιμονισμένοι,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,978-960-446-219-3,Βιβλία άλλων εκδοτών,,784,30.50€ , 27.45€
Αδελφοί Καραμάζοβ,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,ΕΚΔΟΣΕΙΣ ΓΚΟΒΟΣΤΗ,978-960-446-230-8,Βιβλία άλλων εκδοτών,2014,896,35.80€ , 32.22€
Η ΣΚΙΑ ΤΟΥ ΑΝΕΜΟΥ,ΨΥΧΟΓΙΟΣ,ΨΥΧΟΓΙΟΣ,978-960-496-781-0,Βιβλία άλλων εκδοτών,Νοέμβριος 2012,624,19.90€ , 17.91€
ΜΑΚΡΥ ΠΕΤΑΛΟ ΑΠΟ ΘΑΛΑΣΣΑ,ΨΥΧΟΓΙΟΣ,ΨΥΧΟΓΙΟΣ,978-618-01-3487-2,Βιβλία άλλων εκδοτών,Ιούλιος 2020,400,17.70€ , 15.93€
Το σπίτι των πνευμάτων,ΨΥΧΟΓΙΟΣ,ΨΥΧΟΓΙΟΣ,978-618-01-2725-6,Βιβλία άλλων εκδοτών,Οκτώμβριος 2018(5η έκδοση),608,19.90€ , 17.91€
Ο ΕΡΩΤΑΣ ΣΤΑ ΧΡΟΝΙΑ ΤΗΣ ΧΟΛΕΡΑΣ,ΨΥΧΟΓΙΟΣ,ΨΥΧΟΓΙΟΣ,978-618-01-3078-2,Βιβλία άλλων εκδοτών,2019(5η έκδοση),544,18.80€ , 16.92€
ΕΚΑΤΟ ΧΡΟΝΙΑ ΜΟΝΑΞΙΑ,ΨΥΧΟΓΙΟΣ,ΨΥΧΟΓΙΟΣ,978-618-01-2178-0,Βιβλία άλλων εκδοτών,Ιούνιος 2018(11η έκδοση),496,18.80€ , 16.92€
ΤΟ ΚΟΚΚΙΝΟ ΚΑΙ ΤΟ ΦΑΙΟ,ΠΟΛΙΣ,ΠΟΛΙΣ,978-960-435-768-0,Βιβλία άλλων εκδοτών,Ιούνιος 2021,384,20.00€ , 18.00€
ΜΟΝΟΣ ΣΤΟ ΒΕΡΟΛΙΝΟ,ΠΟΛΙΣ,ΠΟΛΙΣ,978-960-435-195-4,Βιβλία άλλων εκδοτών,Οκτώβριος 2012,672,24.99€ , 22.49€
ΤΟ ΜΑΥΡΟ ΑΛΓΕΡΙ,ΠΟΛΙΣ,ΠΟΛΙΣ,978-960-435-215-9,Βιβλία άλλων εκδοτών,Οκτώβριος 2012,400,20.00€ , 18.00€
Η ΤΡΙΛΟΓΙΑ ΤΗΣ ΜΑΣΣΑΛΙΑΣ,ΠΟΛΙΣ,ΠΟΛΙΣ,978-960-435-321-7,Βιβλία άλλων εκδοτών,Σεπτέμβριος 2012,800,25.00€ , 22.51€
Αποχαιρετισμός στα όπλα,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,978-960-03-3746-4,Βιβλία άλλων εκδοτών,Μάιος 2004,400,16.96€ , 15.26€
Ο γέρος και η θάλασσα,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,978-960-03-5564-2,Βιβλία άλλων εκδοτών,Μάιος 2013,160,9.54€ , 8.59€
Για ποιον χτυπά η καμπάνα,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,ΕΚΔΟΣΕΙΣ ΚΑΣΤΑΝΙΩΤΗ,978-960-03-4141-6,Βιβλία άλλων εκδοτών,Μάρτιος 2006,584,16.96€ , 15.26€
ΤΑ ΣΤΑΦΥΛΙΑ ΤΗΣ ΟΡΓΗΣ,ΠΑΠΑΔΟΠΟΥΛΟΣ,ΠΑΠΑΔΟΠΟΥΛΟΣ,978-960-569-034-2,Βιβλία άλλων εκδοτών,Μάρτιος 2014,560,20.00€ , 18.00€
Η ιστορία της χαμένης κόρης (Η τετραλογία της Νάπολης – Βιβλίο τέταρτο),ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-167-300-4,Βιβλία άλλων εκδοτών,Σεπτέμβριος 2017,576,18.80€ , 16.92€
Αυτοί που φεύγουν κι αυτοί που μένουν (Η τετραλογία της Νάπολης- Βιβλίο τρίτο),ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-167-249-6,Βιβλία άλλων εκδοτών,Απρίλιος 2017,544,18.80€ , 16.92€
Το νέο όνομα (Η τετραλογία της Νάπολης- Βιβλίο δεύτερο),ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-166-911-3,Βιβλία άλλων εκδοτών,Νοέμβριος 2016,584,18.80€ , 16.92€
Η υπέροχη φίλη μου (Η τετραλογία της Νάπολης- Βιβλίο πρώτο),ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-166-785-0,Βιβλία άλλων εκδοτών,Απρίλιος 2016,440,18.80€ , 16.92€
ΠΟΥΣΙ,ΑΓΡΑ,ΑΓΡΑ,978-960-325-038-8,Βιβλία άλλων εκδοτών,2010,40,13.00€ , 11.70€
ΤΡΑΒΕΡΣΟ,ΑΓΡΑ,ΑΓΡΑ,978-960-325-039-5,Βιβλία άλλων εκδοτών,2012,56,13.00€ , 11.70€
ΜΑΡΑΜΠΟΥ,ΑΓΡΑ,ΑΓΡΑ,960-325-037-6,Βιβλία άλλων εκδοτών,1990,56,13.00€ , 11.70€
Το Μονόγραμμα,ΙΚΑΡΟΣ,ΙΚΑΡΟΣ,978-960-7233-60-8,Βιβλία άλλων εκδοτών,1972,28,11.06€ , 9.95€
Μια άλλη μέρα θα νικήσεις εσύ!,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-165-127-9,Βιβλία άλλων εκδοτών,Οκτώβριος 2013,32,8.80€ , 7.92€
Στο Πικεφί,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-167-210-6,Βιβλία άλλων εκδοτών,Μάρτιος 2022,40,14.39€ , 12.95€
Πες το μ’ ένα παραμύθι… – Οι περιπέτειες του Νιλς,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-167-803-0,Βιβλία άλλων εκδοτών,Οκτώβριος 2018,64,15.49€ , 13.95€
Χρυσά κουπιά,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-169-210-4,Βιβλία άλλων εκδοτών,Ιανουάριος 2021,176,9.90€ , 6.93€
